mechanism,rate,feature,auroc_mean,auroc_std,missing_rate_mean,n_seeds,leak_strength
MCAR,0.0,admission_location,,0.0,0.0,20,
MCAR,0.0,admission_type,,0.0,0.0,20,
MCAR,0.0,anchor_age,,0.0,0.0,20,
MCAR,0.0,anchor_year,,0.0,0.0,20,
MCAR,0.0,anchor_year_group,,0.0,0.0,20,
MCAR,0.0,gender,,0.0,0.0,20,
MCAR,0.0,insurance,0.512035314036664,0.0,0.012854200695973298,20,0.012035314036664024
MCAR,0.0,lab_50802,0.14833820967694006,0.0,0.8139336694837015,20,0.35166179032305994
MCAR,0.0,lab_50820,0.1494678020873492,0.0,0.8033520346566295,20,0.3505321979126508
MCAR,0.0,lab_50821,0.14833820967694006,0.0,0.8139336694837015,20,0.35166179032305994
MCAR,0.0,lab_50861,0.3220240089528773,0.0,0.5340529791918187,20,0.1779759910471227
MCAR,0.0,lab_50863,0.31671658354424354,0.0,0.5471912506214047,20,0.18328341645575646
MCAR,0.0,lab_50868,0.4633216795031137,0.0,0.09104467012286059,20,0.036678320496886296
MCAR,0.0,lab_50878,0.3202144627724039,0.0,0.5319934663731269,20,0.1797855372275961
MCAR,0.0,lab_50882,0.4633216795031137,0.0,0.09104467012286059,20,0.036678320496886296
MCAR,0.0,lab_50885,0.3158664632267241,0.0,0.546054967686954,20,0.18413353677327587
MCAR,0.0,lab_50893,0.4255990534180475,0.0,0.17015836943398907,20,0.07440094658195251
MCAR,0.0,lab_50902,0.4666008458661538,0.0,0.08465307861657553,20,0.0333991541338462
MCAR,0.0,lab_50912,0.4728555860018881,0.0,0.0696683474185072,20,0.027144413998111905
MCAR,0.0,lab_50931,0.46219218886695546,0.0,0.09324621830835877,20,0.037807811133044544
MCAR,0.0,lab_50960,0.43427062668919814,0.0,0.15325616078403523,20,0.06572937331080186
MCAR,0.0,lab_50970,0.4242630628268735,0.0,0.1755557133726298,20,0.07573693717312652
MCAR,0.0,lab_50971,0.4688962623202819,0.0,0.08017896456217598,20,0.03110373767971808
MCAR,0.0,lab_50983,0.46700163286608093,0.0,0.08387188409914069,20,0.03299836713391907
MCAR,0.0,lab_51006,0.46893269750209343,0.0,0.08010794687877282,20,0.031067302497906568
MCAR,0.0,lab_51221,0.49134033431620117,0.0,0.03643207158582487,20,0.008659665683798834
MCAR,0.0,lab_51222,0.4818671870451963,0.0,0.05489666927064839,20,0.01813281295480368
MCAR,0.0,lab_51248,0.48195216854467293,0.0,0.05752432355656558,20,0.018047831455327068
MCAR,0.0,lab_51249,0.4805555204999803,0.0,0.05745330587316242,20,0.019444479500019707
MCAR,0.0,lab_51250,0.48195216854467293,0.0,0.05752432355656558,20,0.018047831455327068
MCAR,0.0,lab_51265,0.4838346868630204,0.0,0.051061714366877356,20,0.01616531313697961
MCAR,0.0,lab_51274,0.32819529420289795,0.0,0.390739294084227,20,0.17180470579710205
MCAR,0.0,lab_51275,0.32036162833916226,0.0,0.4143881826574817,20,0.17963837166083774
MCAR,0.0,lab_51277,0.4818792981810499,0.0,0.05766635892337192,20,0.01812070181895009
MCAR,0.0,lab_51279,0.48195216854467293,0.0,0.05752432355656558,20,0.018047831455327068
MCAR,0.0,lab_51301,0.4808105667726611,0.0,0.056956182089340245,20,0.019189433227338903
MCAR,0.0,lab_52172,0.4654659611946995,0.0,0.5309992188054826,20,0.03453403880530048
MCAR,0.0,marital_status,0.573171920728443,0.0,0.02776791421063845,20,0.07317192072844303
MCAR,0.0,race,,0.0,0.0,20,
MCAR,0.05,admission_location,0.5014306508219085,0.006683089690269382,0.05028407073361267,20,0.001430650821908519
MCAR,0.05,admission_type,0.5012654813901711,0.007416646311250998,0.05032668134365457,20,0.0012654813901711304
MCAR,0.05,anchor_age,0.5008896036381445,0.004189052731322063,0.05008167033591364,20,0.0008896036381444983
MCAR,0.05,anchor_year,0.5005070444065483,0.0044637799798613155,0.04998934734748953,20,0.0005070444065482516
MCAR,0.05,anchor_year_group,0.49800096543054373,0.004127615924034804,0.05040480079539805,20,0.0019990345694562706
MCAR,0.05,gender,0.49929924866177033,0.007060896224270261,0.0498295575598324,20,0.000700751338229666
MCAR,0.05,insurance,0.5097035336426999,0.0037609543859482707,0.06153327178467438,20,0.009703533642699935
MCAR,0.05,lab_50802,0.163487485023919,0.005381487106837749,0.8233719196079823,20,0.33651251497608103
MCAR,0.05,lab_50820,0.16703448559426187,0.005697441054383437,0.8135253178041332,20,0.3329655144057381
MCAR,0.05,lab_50821,0.16844862354396667,0.006780208772258459,0.8234784461330872,20,0.33155137645603333
MCAR,0.05,lab_50861,0.33009028495568954,0.006421695297128234,0.5572970669696755,20,0.16990971504431046
MCAR,0.05,lab_50863,0.3249771822129549,0.0039356319134933315,0.5699169093104184,20,0.1750228177870451
MCAR,0.05,lab_50868,0.4655102228164029,0.005959265522035384,0.13649953838505788,20,0.03448977718359708
MCAR,0.05,lab_50878,0.32971685487439634,0.005697646658657242,0.5555109722320858,20,0.17028314512560366
MCAR,0.05,lab_50882,0.4649716029485222,0.007080523139925341,0.13643207158582488,20,0.03502839705147781
MCAR,0.05,lab_50885,0.32552007151065965,0.005107817240516803,0.5684397414956324,20,0.17447992848934035
MCAR,0.05,lab_50893,0.42830197397266023,0.005193219096599903,0.21181734251828704,20,0.07169802602733977
MCAR,0.05,lab_50902,0.46914887618836704,0.007414469356395544,0.1299659115119665,20,0.030851123811632963
MCAR,0.05,lab_50912,0.473297688258956,0.005708290319332024,0.1169909807542078,20,0.026702311741043983
MCAR,0.05,lab_50931,0.46309702811045517,0.004834110969392339,0.13882891840068176,20,0.03690297188954483
MCAR,0.05,lab_50960,0.438652557770118,0.0062595479302353565,0.19527377316951922,20,0.06134744222988198
MCAR,0.05,lab_50970,0.4267953537611896,0.005441769294553522,0.21684894538740146,20,0.0732046462388104
MCAR,0.05,lab_50971,0.4698266061910498,0.007468537806381756,0.12571195227611676,20,0.030173393808950177
MCAR,0.05,lab_50983,0.4681754767207685,0.00523124999061462,0.12962857751580142,20,0.03182452327923152
MCAR,0.05,lab_51006,0.46821196278970556,0.0068209371523861315,0.1253675165116114,20,0.03178803721029444
MCAR,0.05,lab_51221,0.49413851556962846,0.006884104106155277,0.08432994815709112,20,0.005861484430371544
MCAR,0.05,lab_51222,0.4820912939456127,0.00538690924264821,0.10194588452524678,20,0.017908706054387324
MCAR,0.05,lab_51248,0.48218841711321814,0.00412883403596365,0.10482920247141539,20,0.017811582886781863
MCAR,0.05,lab_51249,0.48193156943629684,0.003707475463837173,0.10365385981109296,20,0.018068430563703164
MCAR,0.05,lab_51250,0.48320796611487377,0.006855451607605964,0.10521624884596263,20,0.016792033885126234
MCAR,0.05,lab_51265,0.48482754556738533,0.0053367210431082834,0.09912648249414105,20,0.015172454432614668
MCAR,0.05,lab_51274,0.33709461280393355,0.0056739326358541285,0.42129820325260986,20,0.16290538719606645
MCAR,0.05,lab_51275,0.32865250993622014,0.005079684648286578,0.4436190611462254,20,0.17134749006377986
MCAR,0.05,lab_51277,0.4831411818514527,0.0069103439847829915,0.10422910304665862,20,0.016858818148547283
MCAR,0.05,lab_51279,0.48209733424740175,0.004940017189918194,0.1045877423478446,20,0.017902665752598246
MCAR,0.05,lab_51301,0.4824647189381933,0.007836367063368802,0.10415098359491512,20,0.017535281061806685
MCAR,0.05,lab_52172,0.46682649973518336,0.004590854242999074,0.5543249769192529,20,0.033173500264816635
MCAR,0.05,marital_status,0.5698369820759261,0.004993270758413449,0.07644698529933953,20,0.06983698207592615
MCAR,0.05,race,0.49931320700027726,0.005381721733249824,0.05050067466799233,20,0.0006867929997227407
MCAR,0.1,admission_location,0.5026718539645345,0.006463200543871982,0.09968042042468575,20,0.0026718539645345096
MCAR,0.1,admission_type,0.5007699832723842,0.007683392421265216,0.0996165045096229,20,0.0007699832723842004
MCAR,0.1,anchor_age,0.4994674509661837,0.0065801992555469865,0.10006036503089269,20,0.0005325490338162764
MCAR,0.1,anchor_year,0.50081188882018,0.00822121290686112,0.09911582984163056,20,0.0008118888201800178
MCAR,0.1,anchor_year_group,0.5002963411749716,0.008164138051955804,0.099282721397628,20,0.00029634117497157053
MCAR,0.1,gender,0.4994395088456073,0.00794283459664676,0.10081315247496628,20,0.0005604911543927171
MCAR,0.1,insurance,0.5111354057556189,0.007651858789436011,0.11125630281940202,20,0.011135405755618888
MCAR,0.1,lab_50802,0.18531334968777696,0.008584988177009685,0.8327853135430722,20,0.31468665031222304
MCAR,0.1,lab_50820,0.18460664455587142,0.006522459280192357,0.822849939634969,20,0.3153933554441286
MCAR,0.1,lab_50821,0.18452879743138076,0.006799535705237376,0.8327782117747319,20,0.31547120256861927
MCAR,0.1,lab_50861,0.3382458271539401,0.00503834835817954,0.5803671614231944,20,0.16175417284605992
MCAR,0.1,lab_50863,0.3379651388587524,0.004616505406743075,0.5922271145515233,20,0.1620348611412476
MCAR,0.1,lab_50868,0.466620920837138,0.008169032852069099,0.18168098856615297,20,0.03337907916286198
MCAR,0.1,lab_50878,0.33735078368208654,0.00693649134998385,0.5782011220793978,20,0.16264921631791346
MCAR,0.1,lab_50882,0.4669627907232363,0.00787071330011114,0.1821319508557631,20,0.03303720927676368
MCAR,0.1,lab_50885,0.33043903478114667,0.007645729178059691,0.5912541722889,20,0.16956096521885333
MCAR,0.1,lab_50893,0.4325563920946647,0.00613431346724213,0.25324550813152474,20,0.06744360790533532
MCAR,0.1,lab_50902,0.4708121422380646,0.005552873886132813,0.1767239542646119,20,0.029187857761935387
MCAR,0.1,lab_50912,0.47605762783761874,0.010904038841961453,0.16370641289681132,20,0.023942372162381265
MCAR,0.1,lab_50931,0.4654653200169189,0.0054022789056572765,0.18379376464739722,20,0.034534679983081074
MCAR,0.1,lab_50960,0.4396217997595685,0.007400870377726718,0.23793764647397203,20,0.0603782002404315
MCAR,0.1,lab_50970,0.43293889026171045,0.010126821764553581,0.2583658831048931,20,0.06706110973828955
MCAR,0.1,lab_50971,0.4737348391987191,0.008170575447531914,0.17200482920247143,20,0.026265160801280885
MCAR,0.1,lab_50983,0.4710234764699967,0.007883550888328383,0.17547404303671615,20,0.028976523530003295
MCAR,0.1,lab_51006,0.4714303750136886,0.009738756758787555,0.1714686456927775,20,0.02856962498631138
MCAR,0.1,lab_51221,0.49112784494652173,0.00855347569189853,0.1327959661955827,20,0.00887215505347827
MCAR,0.1,lab_51222,0.4863596093415735,0.008237375206245524,0.14907321923158867,20,0.013640390658426482
MCAR,0.1,lab_51248,0.48498478678497986,0.006490942724838826,0.1518926212626944,20,0.01501521321502014
MCAR,0.1,lab_51249,0.4812848907575546,0.00808838821682945,0.15114338470279098,20,0.018715109242445405
MCAR,0.1,lab_51250,0.48140390047780973,0.008784223674502894,0.15188907037852425,20,0.018596099522190268
MCAR,0.1,lab_51265,0.4825237225601353,0.008233257498721011,0.1457957531425325,20,0.017476277439864685
MCAR,0.1,lab_51274,0.3467365882909946,0.008289361865709801,0.4515268801931681,20,0.15326341170900543
MCAR,0.1,lab_51275,0.3380181988644436,0.008300852208971534,0.47326894396704783,20,0.16198180113555638
MCAR,0.1,lab_51277,0.48484331039884515,0.008357724531214158,0.15105106171436689,20,0.015156689601154849
MCAR,0.1,lab_51279,0.4833610396768952,0.004953344752938189,0.15114693558696116,20,0.0166389603231048
MCAR,0.1,lab_51301,0.48237548836374283,0.008396685827527043,0.15139194659470206,20,0.017624511636257167
MCAR,0.1,lab_52172,0.46757433693057815,0.003869870147335511,0.5774483346353242,20,0.03242566306942185
MCAR,0.1,marital_status,0.5672137202274696,0.007014837806179497,0.12569419785526598,20,0.06721372022746963
MCAR,0.1,race,0.5004596684927681,0.009369391120402542,0.10091967900007101,20,0.00045966849276812827
MCAR,0.2,admission_location,0.5031837326479991,0.00996670001466153,0.20161565229742204,20,0.0031837326479990935
MCAR,0.2,admission_type,0.5019109743988908,0.010406472035696498,0.20046516582629073,20,0.0019109743988907635
MCAR,0.2,anchor_age,0.5015988683924595,0.009259905271413557,0.19925786520843689,20,0.0015988683924594849
MCAR,0.2,anchor_year,0.4932887972604,0.012309700754820418,0.2000923229884241,20,0.0067112027396000196
MCAR,0.2,anchor_year_group,0.49783580108751896,0.011064560226769668,0.20002840707336125,20,0.0021641989124810412
MCAR,0.2,gender,0.49821048299209786,0.01102352954442853,0.19873943611959377,20,0.0017895170079021416
MCAR,0.2,insurance,0.5108591039306437,0.009967347980010893,0.21193452169590227,20,0.01085910393064371
MCAR,0.2,lab_50802,0.21914725288906567,0.011536030356290855,0.8509161281159008,20,0.28085274711093433
MCAR,0.2,lab_50820,0.2170475177870858,0.009663538622704096,0.8429976564164476,20,0.2829524822129142
MCAR,0.2,lab_50821,0.2225811822666917,0.01167051760044131,0.8513457851004901,20,0.2774188177333083
MCAR,0.2,lab_50861,0.3569263433285147,0.010284556268669219,0.6276152261913216,20,0.1430736566714853
MCAR,0.2,lab_50863,0.3536046302398982,0.009143707928003814,0.6373020382075137,20,0.1463953697601018
MCAR,0.2,lab_50868,0.47021650334613374,0.012201279452807213,0.27160002840707337,20,0.02978349665386626
MCAR,0.2,lab_50878,0.3600159958590093,0.009664456874210348,0.6257829699595199,20,0.13998400414099071
MCAR,0.2,lab_50882,0.4696359677530322,0.012443116359200571,0.27287124493999004,20,0.03036403224696782
MCAR,0.2,lab_50885,0.35306663119494774,0.01034694442552225,0.6361160428946808,20,0.14693336880505226
MCAR,0.2,lab_50893,0.442023448176755,0.011146345018916426,0.33632909594489024,20,0.057976551823245015
MCAR,0.2,lab_50902,0.4746020423242471,0.010184162943145055,0.26654356934876783,20,0.025397957675752925
MCAR,0.2,lab_50912,0.47970965943485977,0.011633182523472767,0.25561039698885024,20,0.02029034056514023
MCAR,0.2,lab_50931,0.47059477279305584,0.011763876816447638,0.27491300333783114,20,0.029405227206944162
MCAR,0.2,lab_50960,0.45087048025640597,0.009758758695487955,0.3221575172217882,20,0.04912951974359403
MCAR,0.2,lab_50970,0.4388426822481688,0.011210529016310778,0.34043391804559336,20,0.0611573177518312
MCAR,0.2,lab_50971,0.4728945248302711,0.00897172617164267,0.2634471983523897,20,0.027105475169728888
MCAR,0.2,lab_50983,0.473928607194951,0.008924963615003549,0.2671578723102052,20,0.026071392805049
MCAR,0.2,lab_51006,0.47373613173170515,0.010576049740006758,0.2655777288544848,20,0.026263868268294854
MCAR,0.2,lab_51221,0.4916337342153225,0.011079744868395441,0.22789929692493432,20,0.008366265784677474
MCAR,0.2,lab_51222,0.48276298873521883,0.008469516319344039,0.24463106313472055,20,0.017237011264781166
MCAR,0.2,lab_51248,0.48510690570859916,0.011193737193199738,0.24662666003834954,20,0.014893094291400844
MCAR,0.2,lab_51249,0.48358335026178373,0.011594975722292334,0.24610468006533628,20,0.01641664973821627
MCAR,0.2,lab_51250,0.48416386041132264,0.007694551574063243,0.24692848519281302,20,0.015836139588677356
MCAR,0.2,lab_51265,0.48853726281001963,0.012619681217693763,0.2411973581421774,20,0.011462737189980365
MCAR,0.2,lab_51274,0.3653082467268383,0.009756518937434108,0.5121156167885804,20,0.13469175327316169
MCAR,0.2,lab_51275,0.3574387919477841,0.011346349972319262,0.5326219728712449,20,0.1425612080522159
MCAR,0.2,lab_51277,0.4872850680482997,0.014284209793932532,0.24685036574106953,20,0.012714931951700315
MCAR,0.2,lab_51279,0.48651206716937717,0.011380524494523824,0.2457034301541084,20,0.013487932830622829
MCAR,0.2,lab_51301,0.4857323848108851,0.009866032418658115,0.244709182586464,20,0.014267615189114902
MCAR,0.2,lab_52172,0.4742163382682989,0.007477745351450517,0.6253959235849726,20,0.025783661731701102
MCAR,0.2,marital_status,0.5563271779587912,0.008426126195125259,0.22303103472764718,20,0.056327177958791164
MCAR,0.2,race,0.4982699802191567,0.009742117919429357,0.19974078545557844,20,0.001730019780843306
MCAR,0.3,admission_location,0.5001864148066065,0.008861544772528733,0.3006143029614374,20,0.00018641480660652743
MCAR,0.3,admission_type,0.5041316631093173,0.015764691625571807,0.2990696683474185,20,0.004131663109317341
MCAR,0.3,anchor_age,0.4998366370612156,0.011550665334312647,0.3012960727221078,20,0.0001633629387843838
MCAR,0.3,anchor_year,0.5008774517925907,0.009838406165325568,0.30066401533981957,20,0.0008774517925906888
MCAR,0.3,anchor_year_group,0.5020057160490259,0.010188195788180022,0.29944251118528514,20,0.002005716049025885
MCAR,0.3,gender,0.5006612934611672,0.011897326103619281,0.29913003337831123,20,0.0006612934611671673
MCAR,0.3,insurance,0.5140471518068797,0.01460272441444123,0.30823450039059724,20,0.014047151806879654
MCAR,0.3,lab_50802,0.2505594886780217,0.008997414653789405,0.8690185356153682,20,0.2494405113219783
MCAR,0.3,lab_50820,0.25559600629697643,0.013599377091157295,0.8624138910588737,20,0.24440399370302357
MCAR,0.3,lab_50821,0.25624930030202525,0.00941777528106062,0.8702187344648818,20,0.24375069969797475
MCAR,0.3,lab_50861,0.37540831320577894,0.010511824350719023,0.6731553156736028,20,0.12459168679422106
MCAR,0.3,lab_50863,0.37131479508568777,0.013690181109552873,0.683229174064342,20,0.12868520491431223
MCAR,0.3,lab_50868,0.4780311628685195,0.012276813626379493,0.36293232014771676,20,0.021968837131480512
MCAR,0.3,lab_50878,0.37228164538024283,0.008444577188915498,0.6728250834457781,20,0.12771835461975717
MCAR,0.3,lab_50882,0.46809308028726393,0.012939522192206019,0.36414672253391095,20,0.03190691971273607
MCAR,0.3,lab_50885,0.37683703031692095,0.01123357646129715,0.6826610325971167,20,0.12316296968307905
MCAR,0.3,lab_50893,0.44428806774256974,0.011553339373025282,0.41766919963070803,20,0.05571193225743026
MCAR,0.3,lab_50902,0.47767899342823306,0.014810440152863718,0.36054612598537034,20,0.022321006571766944
MCAR,0.3,lab_50912,0.47744535028051016,0.012910063719874703,0.3487110290462325,20,0.02255464971948984
MCAR,0.3,lab_50931,0.471836098064783,0.013100946799475311,0.3642532490590157,20,0.028163901935217006
MCAR,0.3,lab_50960,0.4495991214032471,0.007412500939844759,0.40578083942901777,20,0.05040087859675291
MCAR,0.3,lab_50970,0.4497543831116622,0.015269749985684823,0.42153966337618065,20,0.050245616888337785
MCAR,0.3,lab_50971,0.472739161347605,0.012456194412258672,0.3560684610468007,20,0.02726083865239498
MCAR,0.3,lab_50983,0.4773359327833996,0.013859802664565938,0.35814217740217313,20,0.022664067216600414
MCAR,0.3,lab_51006,0.48057436400252884,0.015384909489791154,0.3558802641857822,20,0.019425635997471158
MCAR,0.3,lab_51221,0.49625727227909594,0.008703917506122417,0.32601022654641004,20,0.00374272772090406
MCAR,0.3,lab_51222,0.4855502852325155,0.015273878482880227,0.33877920602229955,20,0.014449714767484523
MCAR,0.3,lab_51248,0.49001953862068204,0.010259247997161512,0.34068247993750445,20,0.009980461379317962
MCAR,0.3,lab_51249,0.48756690130380953,0.014652878689559414,0.34071443789503586,20,0.01243309869619047
MCAR,0.3,lab_51250,0.48626985462973105,0.010592540760038701,0.33947162843548045,20,0.013730145370268954
MCAR,0.3,lab_51265,0.4886927738653494,0.016246696975193223,0.33642496981748454,20,0.011307226134650628
MCAR,0.3,lab_51274,0.3778682375590138,0.010874839140643843,0.5731091541793907,20,0.12213176244098622
MCAR,0.3,lab_51275,0.3786343686760025,0.011746206774881463,0.5899119380725801,20,0.12136563132399752
MCAR,0.3,lab_51277,0.4850049635302149,0.014072701661390697,0.3405404445706981,20,0.014995036469785117
MCAR,0.3,lab_51279,0.4858654241116227,0.009812558393918508,0.3402599247212556,20,0.014134575888377299
MCAR,0.3,lab_51301,0.4867252638701002,0.014631897672212594,0.34109793338541294,20,0.013274736129899822
MCAR,0.3,lab_52172,0.47899595223449437,0.009875097278645724,0.6722249840210213,20,0.02100404776550563
MCAR,0.3,marital_status,0.5523200661776888,0.012131186451909654,0.31841133442227115,20,0.052320066177688807
MCAR,0.3,race,0.5044176640204004,0.011556149735486977,0.29976919252893974,20,0.004417664020400447
MCAR,0.4,admission_location,0.5002641550681337,0.011598356269680246,0.399485121795327,20,0.00026415506813370904
MCAR,0.4,admission_type,0.5044747186654384,0.013306727995059026,0.4018926212626944,20,0.00447471866543836
MCAR,0.4,anchor_age,0.5014367623656732,0.012753166016882889,0.39705986790710884,20,0.0014367623656732498
MCAR,0.4,anchor_year,0.5013638614697749,0.017056114612020782,0.3997159292663873,20,0.001363861469774852
MCAR,0.4,anchor_year_group,0.5022376748328969,0.008654278557391157,0.3999680420424686,20,0.002237674832896941
MCAR,0.4,gender,0.5021198558713769,0.01027670421167346,0.40117534266032245,20,0.0021198558713768634
MCAR,0.4,insurance,0.5090416753344404,0.013891956772925755,0.4089127192670975,20,0.009041675334440447
MCAR,0.4,lab_50802,0.29124849323221585,0.01091976280176709,0.8884525246786449,20,0.20875150676778415
MCAR,0.4,lab_50820,0.28976508263865625,0.007734749641360155,0.8824053689368652,20,0.21023491736134375
MCAR,0.4,lab_50821,0.29332524261963666,0.009382643197081496,0.8890135643775301,20,0.20667475738036334
MCAR,0.4,lab_50861,0.39596822831791184,0.009130273615917476,0.7207904268162773,20,0.10403177168208816
MCAR,0.4,lab_50863,0.3920283791392097,0.01377054081034785,0.7277714650948086,20,0.10797162086079032
MCAR,0.4,lab_50868,0.47710766331612264,0.014441712775366728,0.4538385057879412,20,0.022892336683877357
MCAR,0.4,lab_50878,0.38877427468544634,0.013063284819774078,0.7205667211135574,20,0.11122572531455366
MCAR,0.4,lab_50882,0.47507584217174853,0.012865202744063024,0.4538882181663234,20,0.02492415782825147
MCAR,0.4,lab_50885,0.3908503421853863,0.010521984622647406,0.7272743413109863,20,0.10914965781461372
MCAR,0.4,lab_50893,0.45917957435565704,0.01202070651361354,0.501771891200909,20,0.04082042564434296
MCAR,0.4,lab_50902,0.47696135265307155,0.014146469798478549,0.4510510617143669,20,0.023038647346928454
MCAR,0.4,lab_50912,0.4870604573653415,0.014524069250362214,0.4412825793622612,20,0.012939542634658519
MCAR,0.4,lab_50931,0.47060351520120564,0.010653310525224929,0.45506356082664584,20,0.029396484798794364
MCAR,0.4,lab_50960,0.4612703991219732,0.01383868016266616,0.49336694837014416,20,0.03872960087802679
MCAR,0.4,lab_50970,0.45729223702653093,0.015233895893048821,0.5050316028691144,20,0.042707762973469066
MCAR,0.4,lab_50971,0.48003099127713245,0.0139230752271537,0.4471628435480435,20,0.019969008722867554
MCAR,0.4,lab_50983,0.473908776482169,0.013278871931649224,0.45001775442085085,20,0.026091223517830997
MCAR,0.4,lab_51006,0.48207736613938107,0.008272538405385131,0.44876074142461475,20,0.01792263386061893
MCAR,0.4,lab_51221,0.49870328409223674,0.010943347872885506,0.4215219089553298,20,0.0012967159077632573
MCAR,0.4,lab_51222,0.48763865215067315,0.016609313546838055,0.4327533555855408,20,0.012361347849326854
MCAR,0.4,lab_51248,0.4877376174322194,0.013019918528278,0.4339571053192245,20,0.012262382567780616
MCAR,0.4,lab_51249,0.4829507367845117,0.014766275254350031,0.4354662310915418,20,0.017049263215488275
MCAR,0.4,lab_51250,0.48887315854759195,0.012668790882595874,0.4335594062921667,20,0.011126841452408054
MCAR,0.4,lab_51265,0.49034879358838507,0.010917036730193171,0.4298451814501811,20,0.009651206411614932
MCAR,0.4,lab_51274,0.3912315987065714,0.013037359455316233,0.6346317733115546,20,0.10876840129342857
MCAR,0.4,lab_51275,0.3878897953808331,0.012876283731260289,0.6485476883744052,20,0.11211020461916688
MCAR,0.4,lab_51277,0.4827539918914419,0.014029524936789802,0.43543072224984025,20,0.017246008108558086
MCAR,0.4,lab_51279,0.4861855092193223,0.010944171877224122,0.4344684326397273,20,0.013814490780677702
MCAR,0.4,lab_51301,0.48612356432153014,0.012037939734162433,0.43500816703359135,20,0.013876435678469856
MCAR,0.4,lab_52172,0.4785970378807833,0.008412713093391585,0.718812584333499,20,0.021402962119216717
MCAR,0.4,marital_status,0.5433620950758768,0.014445702536990773,0.4172963567928414,20,0.04336209507587685
MCAR,0.4,race,0.5060268370557605,0.011341414209868908,0.40054328527803423,20,0.006026837055760459
MCAR,0.5,admission_location,0.4946793897371659,0.012609941276191798,0.4987784958454656,20,0.005320610262834091
MCAR,0.5,admission_type,0.49677436689291754,0.009896436802674696,0.49846601803849155,20,0.0032256331070824595
MCAR,0.5,anchor_age,0.498050158014702,0.011396869616487997,0.49988992259072507,20,0.0019498419852980176
MCAR,0.5,anchor_year,0.49988280695012294,0.011544743419516742,0.49966976777217526,20,0.00011719304987706236
MCAR,0.5,anchor_year_group,0.49880678341665935,0.011874288444786092,0.49939279880690296,20,0.0011932165833406505
MCAR,0.5,gender,0.49841690152771295,0.011169267769861083,0.5022477096797102,20,0.0015830984722870478
MCAR,0.5,insurance,0.5023128707381523,0.00980349581525426,0.508341026915702,20,0.0023128707381523395
MCAR,0.5,lab_50802,0.3189262093936005,0.009038873038801612,0.9067111710815994,20,0.1810737906063995
MCAR,0.5,lab_50820,0.3257844148611575,0.012432242718518937,0.902421703004048,20,0.1742155851388425
MCAR,0.5,lab_50821,0.3251182260585235,0.012693514188061897,0.9063738370854344,20,0.17488177394147653
MCAR,0.5,lab_50861,0.4109275980014794,0.010348397210097747,0.7670513457851005,20,0.08907240199852062
MCAR,0.5,lab_50863,0.4081694496496319,0.010608529161373515,0.7728463887507989,20,0.09183055035036808
MCAR,0.5,lab_50868,0.48249517997147884,0.014678802444546725,0.5459910517718912,20,0.017504820028521162
MCAR,0.5,lab_50878,0.40853146065997753,0.013040291275485744,0.7648782046729636,20,0.09146853934002247
MCAR,0.5,lab_50882,0.48133777265830674,0.013414720924554886,0.5468503657410695,20,0.01866222734169326
MCAR,0.5,lab_50885,0.4080486029041486,0.013834260470110044,0.7733612669554719,20,0.09195139709585137
MCAR,0.5,lab_50893,0.4609432050828503,0.01746558997978121,0.5845074923655991,20,0.039056794917149695
MCAR,0.5,lab_50902,0.48415542841463804,0.014870967475681784,0.5412186634471984,20,0.015844571585361955
MCAR,0.5,lab_50912,0.4860433865666945,0.014915328285205639,0.536840423265393,20,0.01395661343330551
MCAR,0.5,lab_50931,0.48316010168468954,0.008202823079885164,0.5463709963780982,20,0.016839898315310464
MCAR,0.5,lab_50960,0.47119651814003893,0.014227603991171893,0.5772317307009446,20,0.028803481859961066
MCAR,0.5,lab_50970,0.4601482616754403,0.013941380297961378,0.5901072367019389,20,0.03985173832455968
MCAR,0.5,lab_50971,0.4876312887836226,0.013170564339342617,0.5390526241034017,20,0.012368711216377393
MCAR,0.5,lab_50983,0.4870264444107006,0.013007139792953619,0.541907534976209,20,0.012973555589299413
MCAR,0.5,lab_51006,0.48028733008279945,0.009041577628136649,0.5402386194162346,20,0.019712669917200554
MCAR,0.5,lab_51221,0.4958614416851862,0.014399252170632277,0.5186812016192032,20,0.0041385583148138005
MCAR,0.5,lab_51222,0.4867788632793211,0.012757934328690905,0.5277253036005966,20,0.013221136720678928
MCAR,0.5,lab_51248,0.4941033780095155,0.009751348083858984,0.5275548611604289,20,0.0058966219904845185
MCAR,0.5,lab_51249,0.4934104989095907,0.01095030709812308,0.5291847169945316,20,0.006589501090409289
MCAR,0.5,lab_51250,0.4925591420349232,0.010975384904900345,0.529866486755202,20,0.007440857965076819
MCAR,0.5,lab_51265,0.49408637153219503,0.012759862113038157,0.5278673389674029,20,0.0059136284678049655
MCAR,0.5,lab_51274,0.41543296089385473,0.010927129041441608,0.6956998792699383,20,0.08456703910614527
MCAR,0.5,lab_51275,0.41208693393670537,0.011191287568985008,0.7073893899580995,20,0.08791306606329463
MCAR,0.5,lab_51277,0.49323440910073496,0.010305919652807463,0.528410624245437,20,0.006765590899265039
MCAR,0.5,lab_51279,0.4891428246914103,0.012498693214234398,0.5292628364462751,20,0.010857175308589706
MCAR,0.5,lab_51301,0.48535550458248744,0.01306838274401437,0.5270080249982245,20,0.01464449541751256
