mechanism,rate,split,model,seed,fold,auroc,ap,brier,ece
MNAR,0.1,S1,rf,1009,4,0.9304593861354066,0.4841209655123802,0.018067978659086,0.0069138104415651
MNAR,0.1,S1,rf,1009,5,0.9413923307418206,0.5366297070558881,0.017961352039796,0.0105556369733277
MNAR,0.1,S1,xgb,1009,1,0.9672738312082576,0.6857420711867854,0.0142331039533019,0.0107834295068591
MNAR,0.1,S1,xgb,1009,2,0.956607403986762,0.6484356144779314,0.0147384591400623,0.0094844731180355
MNAR,0.1,S1,xgb,1009,3,0.9661356114831062,0.6246760402962164,0.01558602694422,0.0121316044337364
MNAR,0.1,S1,xgb,1009,4,0.9765827461937155,0.7370291861622293,0.0142918964847922,0.0121771061719761
MNAR,0.1,S1,xgb,1009,5,0.9799005911888564,0.699640015367243,0.0141181414946913,0.0102831771980009
MNAR,0.1,S1,extratrees,1009,1,0.9346690953248332,0.4880465275921135,0.0182241115449848,0.0085634836114069
MNAR,0.1,S1,extratrees,1009,2,0.9282331511839708,0.3978825453994937,0.0193330176767676,0.0046626420454545
MNAR,0.1,S1,extratrees,1009,3,0.9286692834603248,0.4784291561926878,0.0186541015625,0.007411221590909
MNAR,0.1,S1,extratrees,1009,4,0.9289814139941692,0.5278810900718086,0.0181565952493686,0.011272490530303
MNAR,0.1,S1,extratrees,1009,5,0.9520342363135732,0.5440003978708678,0.0182832544191919,0.013817471590909
MNAR,0.1,S1,lr_l2,1010,1,0.799666059502125,0.3171231236549278,0.0204875944636499,0.0056779396042806
MNAR,0.1,S1,lr_l2,1010,2,0.8999512558044074,0.32046205871561,0.0205847695116818,0.0075346973549862
MNAR,0.1,S1,lr_l2,1010,3,0.856286718489443,0.3510017684728427,0.0196576151902538,0.006135031083159
MNAR,0.1,S1,lr_l2,1010,4,0.8455468496922579,0.3487118460998926,0.0201703441005524,0.005403964714839
MNAR,0.1,S1,lr_l2,1010,5,0.8142462342079688,0.2852107498003716,0.0216270575609704,0.0053096684503834
MNAR,0.1,S1,svm_linear_cal,1010,1,0.759117587532888,0.2964568744832723,0.0212888991429452,0.0055987789154188
MNAR,0.1,S1,svm_linear_cal,1010,2,0.888509197260063,0.3532027362213412,0.0204640668512397,0.0116809668143876
MNAR,0.1,S1,svm_linear_cal,1010,3,0.8526437312398985,0.3657026470119981,0.0196999398349252,0.0088030233998992
MNAR,0.1,S1,svm_linear_cal,1010,4,0.8322704081632654,0.3489473350224828,0.0206505147871827,0.0078373497002186
MNAR,0.1,S1,svm_linear_cal,1010,5,0.7796809199870425,0.2765673268638354,0.0218277174328411,0.0062468640012454
MNAR,0.1,S1,rf,1010,1,0.9051077717061324,0.4197833951184733,0.0192414359247426,0.0031102828067684
MNAR,0.1,S1,rf,1010,2,0.95182534185074,0.5061207809675059,0.017540133692822,0.0089872535322894
MNAR,0.1,S1,rf,1010,3,0.933754072705816,0.467019639285426,0.0182156357505832,0.0086699845739507
MNAR,0.1,S1,rf,1010,4,0.9237325882734048,0.5721043415999124,0.0168961450441919,0.0096354166666666
MNAR,0.1,S1,rf,1010,5,0.943672558309038,0.4467263157203652,0.0185694099195075,0.0058860085227272
MNAR,0.1,S1,xgb,1010,1,0.9485630439182352,0.5847943787515554,0.0169949904084205,0.0145321189656362
MNAR,0.1,S1,xgb,1010,2,0.9907950434849534,0.8081297969454697,0.0119590405374765,0.009637772783401
MNAR,0.1,S1,xgb,1010,3,0.9717181046204366,0.6654239393505725,0.0144020859152078,0.0102781433189711
MNAR,0.1,S1,xgb,1010,4,0.9721665451895044,0.7923624731186373,0.012296000495553,0.0108952409778211
MNAR,0.1,S1,xgb,1010,5,0.9775317865241336,0.6749291597590121,0.0143004795536398,0.0102025572495096
MNAR,0.1,S1,extratrees,1010,1,0.92325187209067,0.4207889675591063,0.0195756340472527,0.0034244468110282
MNAR,0.1,S1,extratrees,1010,2,0.9652222991867416,0.552744689239271,0.0175443911773989,0.013967803030303
MNAR,0.1,S1,extratrees,1010,3,0.9298057928628236,0.4790891031887019,0.0180791035353535,0.0093951231060606
MNAR,0.1,S1,extratrees,1010,4,0.9424172942986718,0.565078119634465,0.0174892686631944,0.0115666429924242
MNAR,0.1,S1,extratrees,1010,5,0.9492200153871072,0.4520015092835336,0.0189487156723484,0.0105291193181818
MNAR,0.1,S1,lr_l2,1011,1,0.850905687107873,0.3569140907979208,0.0198868235274639,0.0044345588719021
MNAR,0.1,S1,lr_l2,1011,2,0.8183791272223505,0.3604207733224667,0.0195316390282497,0.0054846243617479
MNAR,0.1,S1,lr_l2,1011,3,0.8613561148310629,0.2807233408959929,0.0213390617950257,0.007411768562831
MNAR,0.1,S1,lr_l2,1011,4,0.8413204567541303,0.3146824201745839,0.0208258250651458,0.0028334643828607
MNAR,0.1,S1,lr_l2,1011,5,0.8260143343051507,0.3198473997719535,0.0206468261134714,0.0031171226504259
MNAR,0.1,S1,svm_linear_cal,1011,1,0.8307275855090062,0.3870495668914654,0.0198366781741733,0.0052906184876291
MNAR,0.1,S1,svm_linear_cal,1011,2,0.8094563739449447,0.3546738898433906,0.0199112764949435,0.0057697704298414
MNAR,0.1,S1,svm_linear_cal,1011,3,0.8522537776751584,0.3082907108603227,0.0213560630254889,0.0084413200575201
MNAR,0.1,S1,svm_linear_cal,1011,4,0.8138666180758017,0.3127364820471251,0.0211898420964437,0.0080684122770501
MNAR,0.1,S1,svm_linear_cal,1011,5,0.8123177842565598,0.3327061624850447,0.0206290008385091,0.0058361836112558
MNAR,0.1,S1,rf,1011,1,0.9430985630439184,0.4972162599789638,0.0176791845123756,0.0054530051715876
MNAR,0.1,S1,rf,1011,2,0.922871289668796,0.4851322956435844,0.0181720180889718,0.0058392496734334
MNAR,0.1,S1,rf,1011,3,0.9366299802457734,0.4777259546127412,0.0177913638336489,0.0092430160984848
MNAR,0.1,S1,rf,1011,4,0.9165654356980888,0.370122084191207,0.0198198728652862,0.0059176327685895
MNAR,0.1,S1,rf,1011,5,0.9391247570456752,0.4914715384515445,0.0181960296322601,0.0065299479166666
MNAR,0.1,S1,xgb,1011,1,0.9734517304189436,0.7224794357035066,0.0131541080772876,0.0105031098828631
MNAR,0.1,S1,xgb,1011,2,0.9690705251545704,0.6454574051773951,0.0153866568580269,0.0113911926708871
MNAR,0.1,S1,xgb,1011,3,0.9677826521973372,0.7428317730532215,0.0129279009997844,0.0105139056224232
MNAR,0.1,S1,xgb,1011,4,0.9652879008746356,0.6956624400414676,0.0146664325147867,0.0095690324852067
MNAR,0.1,S1,xgb,1011,5,0.9618916018788468,0.6592178010121719,0.0149470325559377,0.0122593767105128
MNAR,0.1,S1,extratrees,1011,1,0.9431339809755108,0.5349483744248078,0.0174391038535873,0.0100141995030173
MNAR,0.1,S1,extratrees,1011,2,0.9387105877523796,0.4984216545840829,0.0181510387073863,0.0078675426136363
MNAR,0.1,S1,extratrees,1011,3,0.9343133482131404,0.5218904502800872,0.0180345535432449,0.0119182054924242
MNAR,0.1,S1,extratrees,1011,4,0.9345136864269518,0.4343083867930919,0.0192099560053661,0.0084842566287878
MNAR,0.1,S1,extratrees,1011,5,0.935103356818918,0.4984031361461786,0.0186283587831439,0.0100964725378787
MNAR,0.1,S1,lr_l2,1012,1,0.8188878769479861,0.287417369258663,0.0221876389303449,0.0115827287044312
MNAR,0.1,S1,lr_l2,1012,2,0.8447317786500423,0.2808481768590816,0.0211529949716272,0.0040569293059375
MNAR,0.1,S1,lr_l2,1012,3,0.8286718489443033,0.3512756849203413,0.0201028751642503,0.0049757936338282
MNAR,0.1,S1,lr_l2,1012,4,0.8109157353417558,0.2596068848060177,0.0218893828446135,0.0048666829551372
MNAR,0.1,S1,lr_l2,1012,5,0.8513372610949141,0.436479549147057,0.018722130431092,0.0097418010385799
MNAR,0.1,S1,svm_linear_cal,1012,1,0.7806112123052014,0.2840554129233483,0.0214714072722764,0.0044279701636987
MNAR,0.1,S1,svm_linear_cal,1012,2,0.8340952820749635,0.3264438780367081,0.0204823263207431,0.004904749025846
MNAR,0.1,S1,svm_linear_cal,1012,3,0.8121655250262962,0.3420026000682939,0.0210236021717544,0.0055682196099221
MNAR,0.1,S1,svm_linear_cal,1012,4,0.7862001943634597,0.2402801724778097,0.0220908335552768,0.0039651785196442
MNAR,0.1,S1,svm_linear_cal,1012,5,0.8356920149011986,0.4370354212224051,0.0195082686475131,0.0125727291167767
MNAR,0.1,S1,rf,1012,1,0.9430783242258652,0.4570443168199155,0.0187018074162904,0.0060796739010601
MNAR,0.1,S1,rf,1012,2,0.910854562713256,0.4693325769192044,0.0179383226799242,0.0075094696969696
MNAR,0.1,S1,rf,1012,3,0.9552964416737216,0.5380494116923453,0.0169746162799873,0.0092501183712121
MNAR,0.1,S1,rf,1012,4,0.9113874716553289,0.3820260611136563,0.019788169337455,0.0031869953535264
MNAR,0.1,S1,rf,1012,5,0.9231049562682216,0.4557543812801035,0.018239206518308,0.0087192234848484
MNAR,0.1,S1,xgb,1012,1,0.972237401335762,0.7280336243634755,0.0130811631679534,0.0093152175439858
MNAR,0.1,S1,xgb,1012,2,0.9707329587726724,0.6624146446947236,0.0152117172256112,0.012388281310172
MNAR,0.1,S1,xgb,1012,3,0.9640575694604788,0.6501106141287369,0.0145133398473262,0.0103287947825201
MNAR,0.1,S1,xgb,1012,4,0.962362325882734,0.6343255788734734,0.0160627085715532,0.0131603962458277
MNAR,0.1,S1,xgb,1012,5,0.9556608357628764,0.6481842336459016,0.0153317507356405,0.0123342958958408
MNAR,0.1,S1,extratrees,1012,1,0.9540983606557376,0.4889300169153565,0.0185755482585887,0.0135859661578511
MNAR,0.1,S1,extratrees,1012,2,0.9201544421355088,0.4601431082707844,0.0187603525489267,0.0084250710227272
MNAR,0.1,S1,extratrees,1012,3,0.9529515893173248,0.5279021563052316,0.0175937874842171,0.0108771306818181
MNAR,0.1,S1,extratrees,1012,4,0.9187975785552316,0.4126915871641745,0.0195757033222853,0.0068909801136363
MNAR,0.1,S1,extratrees,1012,5,0.9298165694849369,0.5049570085830412,0.018207786852904,0.0087275094696969
MNAR,0.1,S1,lr_l2,1013,1,0.815963367739324,0.2506176516370368,0.0218581779989707,0.003293223900732
MNAR,0.1,S1,lr_l2,1013,2,0.8406013494445728,0.3274663716225413,0.0204506538658363,0.0032083848704241
MNAR,0.1,S1,lr_l2,1013,3,0.8034736653069601,0.2041766359146961,0.0224671977159891,0.0066749056138417
MNAR,0.1,S1,lr_l2,1013,4,0.8658183511499838,0.3593254744712401,0.0199860747938811,0.0072537111248412
MNAR,0.1,S1,lr_l2,1013,5,0.8543640670553936,0.3108367419571013,0.0210450019607668,0.0060912204673487
MNAR,0.1,S1,svm_linear_cal,1013,1,0.7764521351953046,0.2610125391209875,0.0217492153293695,0.0036408157416707
MNAR,0.1,S1,svm_linear_cal,1013,2,0.8246543010338899,0.3489250858812091,0.0201990679931221,0.0052371940964718
MNAR,0.1,S1,svm_linear_cal,1013,3,0.7682495702814336,0.196168521888047,0.0223691184118687,0.0042005843809601
MNAR,0.1,S1,svm_linear_cal,1013,4,0.8424289358600584,0.3894036181788904,0.0199250462185021,0.0080312262724637
MNAR,0.1,S1,svm_linear_cal,1013,5,0.8460378198898608,0.2863796441201641,0.0218913873365612,0.005564999657427
MNAR,0.1,S1,rf,1013,1,0.934499595223639,0.4399958272284242,0.0188316727803415,0.0038385989823689
MNAR,0.1,S1,rf,1013,2,0.9495394956258496,0.5263780207856145,0.0171332820391414,0.0136292613636363
MNAR,0.1,S1,rf,1013,3,0.9203725082736858,0.372018987480974,0.0196274009627525,0.004090909090909
MNAR,0.1,S1,rf,1013,4,0.940858337382572,0.5439387963614626,0.0170252742266414,0.0126941287878787
MNAR,0.1,S1,rf,1013,5,0.9233124797538064,0.4505822959068698,0.0186058909406565,0.0090625
MNAR,0.1,S1,xgb,1013,1,0.9784911961141468,0.7007249955249145,0.0159734804183244,0.0141055955183107
MNAR,0.1,S1,xgb,1013,2,0.9724107852946458,0.696163013239494,0.0145669989287853,0.0117850225909101
MNAR,0.1,S1,xgb,1013,3,0.9724005233587316,0.6673240400150536,0.0160456597805023,0.0141182920537494
MNAR,0.1,S1,xgb,1013,4,0.9707594347262716,0.6850190788708819,0.0140117891132831,0.0100866399748942
MNAR,0.1,S1,xgb,1013,5,0.9803763767411726,0.7203624319296681,0.0142165012657642,0.0107016215583041
MNAR,0.1,S1,extratrees,1013,1,0.94627099777373,0.4791944694796847,0.0190231728000631,0.0067920956099869
MNAR,0.1,S1,extratrees,1013,2,0.9490725775417532,0.5394767985445796,0.0176394491792929,0.0138719223484848
MNAR,0.1,S1,extratrees,1013,3,0.9205649195720772,0.3949442164473657,0.0196733605587121,0.0082516571969696
MNAR,0.1,S1,extratrees,1013,4,0.9490150226757368,0.5917716183351772,0.0170522362294823,0.0125005918560606
MNAR,0.1,S1,extratrees,1013,5,0.936097951085196,0.4547835546767084,0.0190028468276515,0.0124230587121212
MNAR,0.1,S1,lr_l2,1014,1,0.8417020845982595,0.3159662791450276,0.0207274238574057,0.0050765201990728
MNAR,0.1,S1,lr_l2,1014,2,0.8382924138638754,0.3571309668607703,0.0197409819117383,0.0057068100863703
MNAR,0.1,S1,lr_l2,1014,3,0.8324071936170758,0.397704600182399,0.0190099651296931,0.0066381226287904
MNAR,0.1,S1,lr_l2,1014,4,0.8623967444120506,0.3278249054956895,0.0208361666524651,0.0046745304089109
MNAR,0.1,S1,lr_l2,1014,5,0.8245616699060577,0.2777204599691109,0.0209988032102399,0.0050223964381995
MNAR,0.1,S1,svm_linear_cal,1014,1,0.8188170410848007,0.3101568351459265,0.0206200463403308,0.0022139642571969
MNAR,0.1,S1,svm_linear_cal,1014,2,0.8188049975627902,0.3782285107167232,0.0196362708946212,0.0057839335484814
MNAR,0.1,S1,svm_linear_cal,1014,3,0.8133353857205162,0.4029805897321463,0.0194767199091783,0.0094784902594516
MNAR,0.1,S1,svm_linear_cal,1014,4,0.8426415208940718,0.3234772393113551,0.0213156825641518,0.0049858598773419
MNAR,0.1,S1,svm_linear_cal,1014,5,0.8047052154195011,0.2806662357118517,0.0212309369050811,0.0033214194127246
MNAR,0.1,S1,rf,1014,1,0.9393240234770288,0.4731585531252251,0.0181851999763341,0.0066577919772807
MNAR,0.1,S1,rf,1014,2,0.9417660791708355,0.536060482479181,0.0169240688131313,0.0108617424242424
MNAR,0.1,S1,rf,1014,3,0.9298391441545448,0.4821590805436809,0.0181060566571591,0.0056495071958979
MNAR,0.1,S1,rf,1014,4,0.9397422659540008,0.3602896606124621,0.0198878351274383,0.0075330160684837
MNAR,0.1,S1,rf,1014,5,0.9104713313896988,0.4246656267280156,0.0193394206001633,0.0037401334072348
MNAR,0.1,S1,xgb,1014,1,0.9668133980975512,0.7010872079324408,0.014619268476963,0.0114801158613641
MNAR,0.1,S1,xgb,1014,2,0.9614664306421408,0.7436679913482315,0.0133414082229137,0.010538925107861
MNAR,0.1,S1,xgb,1014,3,0.966848816029144,0.6922540468799737,0.0144382119178771,0.0115249368683096
MNAR,0.1,S1,xgb,1014,4,0.9781138645934564,0.7472096097464563,0.0137239666655659,0.0111319192477694
MNAR,0.1,S1,xgb,1014,5,0.9445456754130224,0.574373362695812,0.0161367077380418,0.0112364630004258
MNAR,0.1,S1,extratrees,1014,1,0.9439283545840924,0.4934046159928924,0.0186251410089535,0.0083433913146373
MNAR,0.1,S1,extratrees,1014,2,0.9454552451319942,0.5338957558752065,0.0175741398358585,0.0114074337121212
MNAR,0.1,S1,extratrees,1014,3,0.9400805561969264,0.5310831013748811,0.0177368430397727,0.0107492897727272
MNAR,0.1,S1,extratrees,1014,4,0.9510016804340784,0.4281529073714648,0.0192437756470959,0.0089311079545454
MNAR,0.1,S1,extratrees,1014,5,0.9253370991253644,0.3959172539129006,0.0197375660905934,0.0058469460227272
MNAR,0.1,S1,lr_l2,1015,1,0.8523122849625582,0.3188311554861164,0.0211685075381835,0.0041646900724787
MNAR,0.1,S1,lr_l2,1015,2,0.8372610893044973,0.310234253091854,0.0205407555457267,0.0050857715423105
MNAR,0.1,S1,lr_l2,1015,3,0.831288642602427,0.3348252548340018,0.0202809236624779,0.0053525537783495
MNAR,0.1,S1,lr_l2,1015,4,0.8108195659216068,0.3735939190360911,0.0195259621678153,0.0044332234819452
MNAR,0.1,S1,lr_l2,1015,5,0.8121963070942662,0.2642513194821761,0.0216030890923728,0.0030483848863153
MNAR,0.1,S1,svm_linear_cal,1015,1,0.8471159684274439,0.3108479473744792,0.0219880611913699,0.0046472815493892
MNAR,0.1,S1,svm_linear_cal,1015,2,0.825921650119295,0.3050693647301463,0.020643979672875,0.0042685007788368
MNAR,0.1,S1,svm_linear_cal,1015,3,0.8181379717283667,0.3517188174458383,0.020742592250579,0.0073355110828769
MNAR,0.1,S1,svm_linear_cal,1015,4,0.7775095157110464,0.3652142141646498,0.0197703656412804,0.0052155619985756
MNAR,0.1,S1,svm_linear_cal,1015,5,0.7892674927113702,0.2654786473891355,0.0220220683057136,0.0046364930203135
MNAR,0.1,S1,rf,1015,1,0.9494333130945152,0.4814412138070022,0.0184857999645175,0.0090366571197235
MNAR,0.1,S1,rf,1015,2,0.9252982375125066,0.399554014158737,0.019273674393675,0.0021531410798417
MNAR,0.1,S1,rf,1015,3,0.9292311244516276,0.5221377844196609,0.0172438654119318,0.0076805160984848
MNAR,0.1,S1,rf,1015,4,0.9560657596371882,0.5308317729721295,0.0173234059343434,0.0107729640151515
MNAR,0.1,S1,rf,1015,5,0.9114026563006156,0.3960572491863525,0.0195831403989959,0.0039041523090272
MNAR,0.1,S1,xgb,1015,1,0.9732392228293868,0.7051868595285702,0.013987973332405,0.0086155773127392
MNAR,0.1,S1,xgb,1015,2,0.9556479129787834,0.6132693781077747,0.0163443610072135,0.0136426066688247
MNAR,0.1,S1,xgb,1015,3,0.9705328510223452,0.717863538948036,0.0137952864170074,0.0109751569721989
MNAR,0.1,S1,xgb,1015,4,0.9772432782636864,0.7230055162374981,0.014280310831964,0.0113057027685563
MNAR,0.1,S1,xgb,1015,5,0.9744290573372206,0.6674904861417159,0.015867268666625,0.0128343649044177
MNAR,0.1,S1,extratrees,1015,1,0.9566256830601092,0.4889583887153242,0.018588434307577,0.0137894923677671
MNAR,0.1,S1,extratrees,1015,2,0.920847122809718,0.4238481079593843,0.0190252692945075,0.0034203361742424
MNAR,0.1,S1,extratrees,1015,3,0.9404705097616666,0.5210412441879073,0.0176556916824494,0.0093939393939393
MNAR,0.1,S1,extratrees,1015,4,0.9525910066407516,0.5301896912332825,0.0178467201309974,0.010712002840909
MNAR,0.1,S1,extratrees,1015,5,0.918992448169744,0.4342577087777318,0.0194054371843434,0.0069045928030303
MNAR,0.1,S1,lr_l2,1016,1,0.8227990285367335,0.293818822714068,0.0212186419447113,0.0050710736759415
MNAR,0.1,S1,lr_l2,1016,2,0.8548551784294106,0.3609878489342725,0.0199111891535437,0.0079747508528137
MNAR,0.1,S1,lr_l2,1016,3,0.8553836681289926,0.3038459432831503,0.0209955060543346,0.0041444707391232
MNAR,0.1,S1,lr_l2,1016,4,0.8242427923550372,0.2935909874528273,0.0209601638675108,0.0050354269022216
MNAR,0.1,S1,lr_l2,1016,5,0.8883118723679948,0.3575873571758686,0.0203024094109293,0.0044719729828511
MNAR,0.1,S1,svm_linear_cal,1016,1,0.8112983201781016,0.3171765300631604,0.0210043048196911,0.0017318268883537
MNAR,0.1,S1,svm_linear_cal,1016,2,0.8388260345314144,0.3636996651788904,0.0203809354824424,0.0094469924651119
MNAR,0.1,S1,svm_linear_cal,1016,3,0.8409913030093127,0.3192601411936655,0.0214647367657541,0.0061439226389968
MNAR,0.1,S1,svm_linear_cal,1016,4,0.8087392695173309,0.312132557586646,0.0208370799447559,0.0038137173977891
MNAR,0.1,S1,svm_linear_cal,1016,5,0.8665168448331714,0.3532565510591033,0.0207402961743751,0.0077082085537404
MNAR,0.1,S1,rf,1016,1,0.926272515685084,0.4831621357735799,0.0184303307300911,0.0081333569991716
MNAR,0.1,S1,rf,1016,2,0.9504835937299572,0.5143818714153362,0.0173381766887626,0.007874053030303
MNAR,0.1,S1,rf,1016,3,0.9391390235767978,0.3992730528629928,0.0191211184106691,0.0063405539772727
MNAR,0.1,S1,rf,1016,4,0.9138271379980564,0.4062681330109767,0.0196080046963112,0.0033293502280009
MNAR,0.1,S1,rf,1016,5,0.947663589245222,0.5676389316068294,0.0170264060242176,0.0125074654034144
MNAR,0.1,S1,xgb,1016,1,0.9600485731633271,0.5756494173760707,0.0165027938783168,0.0122938212143293
MNAR,0.1,S1,xgb,1016,2,0.9585674337463762,0.5990390816797967,0.0157242603600025,0.010340345024865
MNAR,0.1,S1,xgb,1016,3,0.973734575027579,0.7217597305838256,0.0145518481731414,0.0122766923406062
MNAR,0.1,S1,xgb,1016,4,0.9482355442176872,0.5955762306576622,0.0160753149539232,0.0099931104257445
MNAR,0.1,S1,xgb,1016,5,0.9703089569160998,0.7185936027446511,0.0135016581043601,0.0082483507760932
MNAR,0.1,S1,extratrees,1016,1,0.9341024084193484,0.4657660780263079,0.0189616021772571,0.0088664063424446
MNAR,0.1,S1,extratrees,1016,2,0.953300495138408,0.5427131534298473,0.0177224145754419,0.0109440104166666
MNAR,0.1,S1,extratrees,1016,3,0.9424587598450448,0.4155566545387098,0.0193310724431818,0.0069116950757575
MNAR,0.1,S1,extratrees,1016,4,0.9245474975704568,0.4482420671138532,0.0192459211253156,0.0048644649621212
MNAR,0.1,S1,extratrees,1016,5,0.9544410025915128,0.564290452387991,0.0175332948626893,0.0143590198863636
MNAR,0.1,S1,lr_l2,1017,1,0.8833485124468732,0.3369726652334829,0.0206425928402887,0.0043821432818183
MNAR,0.1,S1,lr_l2,1017,2,0.8196362143718413,0.2938925793858197,0.0208329589962391,0.0018581611292743
MNAR,0.1,S1,lr_l2,1017,3,0.8406423971882295,0.3925433196780805,0.019088480893554,0.0069241035080067
MNAR,0.1,S1,lr_l2,1017,4,0.8097870100421121,0.3143772215336464,0.021185339667921,0.0050816367767502
MNAR,0.1,S1,lr_l2,1017,5,0.841482426303855,0.2419696036412378,0.0219981128063652,0.0018525502107348
MNAR,0.1,S1,svm_linear_cal,1017,1,0.8790528233151184,0.3565120507971887,0.0203475473169808,0.0039828224403455
MNAR,0.1,S1,svm_linear_cal,1017,2,0.8036891659611585,0.3220570582372882,0.020520761255857,0.0034222618876341
MNAR,0.1,S1,svm_linear_cal,1017,3,0.8220939480232945,0.3845275423055853,0.0199044257722563,0.0090906011644508
MNAR,0.1,S1,svm_linear_cal,1017,4,0.7822876174279235,0.3159456260700046,0.0212437601185003,0.007430820346577
MNAR,0.1,S1,svm_linear_cal,1017,5,0.8230482669258179,0.2572824908541175,0.0221588464194439,0.0063978510901443
MNAR,0.1,S1,rf,1017,1,0.9341479457599676,0.487218382951511,0.0180734630421624,0.0045382259510983
MNAR,0.1,S1,rf,1017,2,0.9267913491880244,0.4165591575954989,0.0186078351878156,0.0042536695075757
MNAR,0.1,S1,rf,1017,3,0.95459093357962,0.5801717592229079,0.0165906516335227,0.0094525331439393
MNAR,0.1,S1,rf,1017,4,0.919744088111435,0.4392535333379417,0.0186463107638888,0.0066536458333333
MNAR,0.1,S1,rf,1017,5,0.9463475866537092,0.5265958114607452,0.0180774552162247,0.0101461884469696
MNAR,0.1,S1,xgb,1017,1,0.956314511232544,0.5952366325868463,0.0157047640532255,0.0105838987157401
MNAR,0.1,S1,xgb,1017,2,0.9635701275045536,0.6635777141695187,0.0149488411843776,0.0122216710779496
MNAR,0.1,S1,xgb,1017,3,0.9744529105415736,0.7429858967884938,0.0130052473396062,0.0107473643098221
MNAR,0.1,S1,xgb,1017,4,0.9653081470683512,0.6308164894581245,0.015489662066102,0.0124353705651239
MNAR,0.1,S1,xgb,1017,5,0.979480482669258,0.7740544233080117,0.0137589462101459,0.0125377140843622
MNAR,0.1,S1,extratrees,1017,1,0.9367410443230116,0.4903313819310137,0.0183515353212637,0.0080197609750325
MNAR,0.1,S1,extratrees,1017,2,0.9421585982195542,0.4730679278852858,0.0185873165246212,0.0075295928030303
MNAR,0.1,S1,extratrees,1017,3,0.9412786372149106,0.545539652579627,0.0174868696732954,0.010667021780303
MNAR,0.1,S1,extratrees,1017,4,0.92716684888241,0.4604634806527338,0.0186637764362373,0.0053278882575757
MNAR,0.1,S1,extratrees,1017,5,0.938352870910269,0.5305031417293613,0.0186797328756313,0.0111600378787878
MNAR,0.1,S1,lr_l2,1018,1,0.8313752276867031,0.3207521184971699,0.0213899539359797,0.0056513476658135
MNAR,0.1,S1,lr_l2,1018,2,0.8587854998845532,0.3550934685937144,0.0197397567348551,0.0061683239729099
MNAR,0.1,S1,lr_l2,1018,3,0.8275019882500835,0.2718512805074889,0.0213548193418077,0.0037777367748252
MNAR,0.1,S1,lr_l2,1018,4,0.8545057904114026,0.3368506702567383,0.0201625162613335,0.003768188303371
MNAR,0.1,S1,lr_l2,1018,5,0.8174603174603176,0.2885930240380077,0.0211426792432352,0.0045161465751722
MNAR,0.1,S1,svm_linear_cal,1018,1,0.8157812183768468,0.3361355634466668,0.0208060530015465,0.0040809617972286
MNAR,0.1,S1,svm_linear_cal,1018,2,0.8322019548987917,0.3998644976026674,0.0191186120317208,0.0072398282099052
MNAR,0.1,S1,svm_linear_cal,1018,3,0.8183739962543934,0.2853769108043729,0.0219203054841269,0.0050897036526697
MNAR,0.1,S1,svm_linear_cal,1018,4,0.8248856090055069,0.3325166776342016,0.0202447800673628,0.0050265646374361
MNAR,0.1,S1,svm_linear_cal,1018,5,0.7981656948493683,0.3170773300600257,0.0210156503009069,0.0040190765556938
MNAR,0.1,S1,rf,1018,1,0.9166388382918438,0.4099827734428813,0.0190426547154182,0.0041894450360904
MNAR,0.1,S1,rf,1018,2,0.9418712640139564,0.5211791402259404,0.0174596675886634,0.007848131493038
MNAR,0.1,S1,rf,1018,3,0.919064111444624,0.4458670422937799,0.0190241638925723,0.0064560856925659
MNAR,0.1,S1,rf,1018,4,0.9485189909297052,0.4737476242050962,0.0181134745896464,0.0077154356060606
MNAR,0.1,S1,rf,1018,5,0.9447936912860382,0.4857960417775999,0.0183472193414561,0.0040610641013709
MNAR,0.1,S1,xgb,1018,1,0.9558034810767052,0.6678496129409894,0.014878811314702,0.0114422813492686
MNAR,0.1,S1,xgb,1018,2,0.9834834141460786,0.7565337008408478,0.0132546015083789,0.0107313042866411
MNAR,0.1,S1,xgb,1018,3,0.9697118961492086,0.628804086016043,0.0164857823401689,0.0134391560611384
MNAR,0.1,S1,xgb,1018,4,0.9737609329446064,0.6831397098989421,0.0139967733994126,0.0076635490668182
MNAR,0.1,S1,xgb,1018,5,0.9723943148688048,0.6833519773313359,0.0154070947319269,0.0128278877485326
MNAR,0.1,S1,extratrees,1018,1,0.9229533495243878,0.4333190881437129,0.0191251666469451,0.0071979647379008
MNAR,0.1,S1,extratrees,1018,2,0.944493188640037,0.5698339627766592,0.0173759134311868,0.0094649621212121
MNAR,0.1,S1,extratrees,1018,3,0.9388260345314144,0.4571962926997215,0.0191914792455808,0.0103657670454545
MNAR,0.1,S1,extratrees,1018,4,0.9535349854227404,0.4632157255861879,0.0185318241003787,0.0106131628787878
MNAR,0.1,S1,extratrees,1018,5,0.9490302073210236,0.4721075638678578,0.0186833866003787,0.007193418560606
MNAR,0.1,S1,lr_l2,1019,1,0.873183566079741,0.3629913429470129,0.0199654068670449,0.0054800256021204
MNAR,0.1,S1,lr_l2,1019,2,0.8622129864798995,0.3550401850567616,0.0198047155294892,0.0015902702522831
MNAR,0.1,S1,lr_l2,1019,3,0.8357371918212371,0.3531117615609052,0.0198212151216147,0.0036148076889076
MNAR,0.1,S1,lr_l2,1019,4,0.8354136297376094,0.2640993007314458,0.0216242829554732,0.0042917797395514
