mechanism,rate,split,model,seed,auroc_mean,ap_mean,brier_mean,ece_mean,auroc_std,ap_std,brier_std
MAR,0.05,S2,svm_linear_cal,1017,0.8634548800217935,0.4062359068550604,0.01922629223442494,0.006850956427027701,0.028597563272968432,0.08523720688586928,0.0013796740101160148
MAR,0.05,S2,svm_linear_cal,1018,0.8639851898298454,0.38708257413883673,0.019587754279890318,0.00644921655738102,0.03451586125172109,0.09149809078308015,0.0015291634471737358
MAR,0.05,S2,svm_linear_cal,1019,0.8785437550599402,0.43472592764289003,0.01869674335075664,0.00674725568680474,0.0317005296612103,0.08439180908049845,0.001257711034839382
MAR,0.05,S2,svm_linear_cal,1020,0.8703027493491223,0.4041923241135609,0.019583777041753358,0.00804451972341934,0.028797959632932347,0.10477632420352677,0.0012183599878064072
MAR,0.05,S2,xgb,1001,0.9537723384106723,0.5227150041829832,0.01676902491599318,0.00603043508800958,0.00878747026439174,0.07100823889536,0.0009049220482044755
MAR,0.05,S2,xgb,1002,0.951710228145188,0.5404482129054966,0.0163337251171469,0.0065561620335986,0.006788369291116879,0.07845554201607853,0.0006503355432666673
MAR,0.05,S2,xgb,1003,0.9538550781006722,0.5426212531796262,0.01638115737587208,0.0064963220232469605,0.005784600049672944,0.07524459174839064,0.0010837010475761271
MAR,0.05,S2,xgb,1004,0.9488864779878341,0.5290927819444002,0.01678692605346436,0.00910003732965098,0.005891934074018862,0.0750429549058786,0.0008618114648565353
MAR,0.05,S2,xgb,1005,0.9530504097619911,0.5330036147980711,0.01648306045681232,0.007105497991667641,0.006479559694907507,0.07128502709676056,0.0008468328524668
MAR,0.05,S2,xgb,1006,0.9499736460189677,0.5414367475649116,0.01640219315886492,0.00626319058979802,0.01153397125502838,0.09457202089497593,0.0004955664550823944
MAR,0.05,S2,xgb,1007,0.951901101990339,0.535077134390892,0.01653657928109162,0.006556043006900559,0.005941913305022294,0.0680697802201239,0.0009618218411019223
MAR,0.05,S2,xgb,1008,0.9528296690099163,0.5370869956447633,0.01647461969405406,0.007924216443447,0.007303617197236576,0.08858065318566866,0.0010359627505063282
MAR,0.05,S2,xgb,1009,0.9509495082367344,0.5317641094174655,0.01675770282745356,0.00841457600045706,0.00871819498394081,0.0948995065886007,0.0008981881687151916
MAR,0.05,S2,xgb,1010,0.9505176042036869,0.5157423780926013,0.01676630340516562,0.0073533513249362,0.009270899238777183,0.09216864988265135,0.0003368644039014559
MAR,0.05,S2,xgb,1011,0.9539927252376188,0.5228936930200438,0.01672327872365706,0.00653189826035318,0.006581332932853215,0.09280033616205588,0.0010695800542256566
MAR,0.05,S2,xgb,1012,0.9464164189796559,0.5204214832501929,0.01696482244879002,0.009116103521366482,0.005866472902359447,0.07027842409362803,0.0009267169617093193
MAR,0.05,S2,xgb,1013,0.9548831639498617,0.5361227809529983,0.016675559431314418,0.00774021392172308,0.006201726191333611,0.06942771979076118,0.0013592665352486475
MAR,0.05,S2,xgb,1014,0.9529229019182648,0.5463187386968923,0.016150935366749698,0.00633880422467564,0.005971920956868899,0.08613955453385015,0.00039080407939963836
MAR,0.05,S2,xgb,1015,0.9522713080363975,0.5208550188435297,0.01699325107038016,0.008511606107792299,0.0039119804837829284,0.08467349217002859,0.0006464476178595391
MAR,0.05,S2,xgb,1016,0.9522528125328241,0.5227201536947714,0.01671639103442426,0.0057619396088322795,0.00867259372022787,0.08925927331585493,0.000952822107416631
MAR,0.05,S2,xgb,1017,0.9545319582921623,0.53778365479814,0.0164077995344996,0.00622822792202858,0.005978214497997722,0.11301994239950881,0.00124554280810626
MAR,0.05,S2,xgb,1018,0.9472049865239681,0.4930349898923147,0.01760582812130446,0.011048931473172981,0.007402447039185839,0.10968334226358765,0.0009864379089355908
MAR,0.05,S2,xgb,1019,0.9573046493082037,0.5471798205022239,0.0163034321740269,0.0072893092780325405,0.003954847406366216,0.08605735378374037,0.0006779700670990777
MAR,0.05,S2,xgb,1020,0.9515310502065428,0.5138657933800795,0.0170905485749244,0.008553816181317819,0.005421406773248997,0.0864369141271422,0.0008626261631105333
MAR,0.1,S1,extratrees,1001,0.9452388533575175,0.5059039340591394,0.01813992830232938,0.00893439866359254,0.013612554421644723,0.06368623146516005,0.0011928098627808955
MAR,0.1,S1,extratrees,1002,0.9429429150732848,0.5138396394826197,0.018044301060643,0.0081958822113574,0.011062779152968116,0.08276148046808322,0.0009446841141307022
MAR,0.1,S1,extratrees,1003,0.9409805152042405,0.5188251331977037,0.01812602229153032,0.0100126032748279,0.011052251403167165,0.040425917375194666,0.0003699423852477901
MAR,0.1,S1,extratrees,1004,0.9397481558958143,0.4956698117670724,0.018181319503369396,0.007993781759754801,0.014311662627054994,0.09348606152578567,0.0013518287751004992
MAR,0.1,S1,extratrees,1005,0.9423224718640911,0.5015555458648647,0.01844377237099146,0.00981176197065036,0.013659204755693632,0.05002206204721535,0.0005555016729381974
MAR,0.1,S1,extratrees,1006,0.9397396575067877,0.5228200442634822,0.01794063665160148,0.009524743449201779,0.014112167651631431,0.032901790362824944,0.00040805378677566753
MAR,0.1,S1,extratrees,1007,0.9422750779497416,0.509686842872926,0.0180871478384463,0.008400097030842199,0.002233786273294318,0.011464037252345535,0.0002843311022770741
MAR,0.1,S1,extratrees,1008,0.9394309002426017,0.505364911526532,0.01793961230836772,0.00778647720045228,0.008032333850690354,0.05431015362933912,0.0008213099048520622
MAR,0.1,S1,extratrees,1009,0.9413156694660776,0.5264874096844472,0.01783341635722522,0.007913466866765442,0.011414253456336098,0.06397357874553815,0.0007196171002862078
MAR,0.1,S1,extratrees,1010,0.9446404257167396,0.519109950329198,0.0179390688361867,0.00917362876113008,0.016133645092095722,0.052906921038033475,0.0007692285972219247
MAR,0.1,S1,extratrees,1011,0.9435728712847862,0.5286500842406907,0.017625546110720543,0.008946835189958641,0.006947730647230374,0.04412397543055592,0.0007586641475797063
MAR,0.1,S1,extratrees,1012,0.942609721828715,0.5181737419331657,0.01784628605321546,0.0085294376220269,0.014479763981802564,0.05908045940884469,0.0008725229243209131
MAR,0.1,S1,extratrees,1013,0.9413986562294934,0.5203690066938058,0.01787610876945926,0.009174892310350501,0.014978584053936195,0.07329875859675408,0.0011191181985968272
MAR,0.1,S1,extratrees,1014,0.9393264776871912,0.5163316099118755,0.01805239781913104,0.00999657612552254,0.01079444874890629,0.04856286235361666,0.0007625939814718618
MAR,0.1,S1,extratrees,1015,0.937427283272742,0.5035628678450318,0.01813340485024868,0.0073957104435492995,0.018450235716710357,0.06239173613878892,0.0009074010440358492
MAR,0.1,S1,extratrees,1016,0.945850067610517,0.5125982397454157,0.017926565657826198,0.008976886392546301,0.011324791094029106,0.0609454923150062,0.0009697109902670418
MAR,0.1,S1,extratrees,1017,0.9401168143852937,0.5201652007371844,0.01799284844600364,0.00826697238614756,0.009410199843772959,0.04991220631991148,0.00044160315235857085
MAR,0.1,S1,extratrees,1018,0.9445891002729885,0.5202550071639667,0.017896766274479857,0.00784668969883872,0.009007293764010951,0.039256542185972236,0.0004918641611293081
MAR,0.1,S1,extratrees,1019,0.9416531646463419,0.5123660843340134,0.01798044544959822,0.00847162679443524,0.006373069500232217,0.04347891852172879,0.00079866588130301
MAR,0.1,S1,extratrees,1020,0.9448767810723968,0.4998792552660968,0.018181675324302198,0.00847011989149388,0.008056117007453846,0.07096157944348552,0.0011552601487620933
MAR,0.1,S1,lr_l2,1001,0.8709845624484384,0.37646453633890886,0.019583393202625702,0.00500973102718588,0.024652529601344765,0.06045298575350099,0.001121261938269003
MAR,0.1,S1,lr_l2,1002,0.8676995060157274,0.40425816341067816,0.01911612901317006,0.00584443118702248,0.03322483933304896,0.06901653989593062,0.0010592166853799208
MAR,0.1,S1,lr_l2,1003,0.8732720257146263,0.3868267339442017,0.01946484902635804,0.00444075636203074,0.02032386812572028,0.05868961251143819,0.0012338883704011052
MAR,0.1,S1,lr_l2,1004,0.8742169328042569,0.3992024651009068,0.01921363930716704,0.0054065919476405004,0.034496228059409426,0.07882285301789682,0.0016026827794127234
MAR,0.1,S1,lr_l2,1005,0.874916039732233,0.4071785417673316,0.01911431831944728,0.00575301654760486,0.03774628985444125,0.06863592917576467,0.0014877707917064957
MAR,0.1,S1,lr_l2,1006,0.8786747633178973,0.4022036478459011,0.0191300726253625,0.00469529553866632,0.015313123894459145,0.02534754197143022,0.0005040193379153324
MAR,0.1,S1,lr_l2,1007,0.8715363004078023,0.38994740350203,0.01933883237222772,0.0052688282260889,0.023216691260537974,0.029592240039684393,0.000888576712852992
MAR,0.1,S1,lr_l2,1008,0.8733526496274069,0.38033105826679536,0.01957769394687192,0.00577725470990576,0.026813617273314168,0.06514511939618418,0.001336496142877654
MAR,0.1,S1,lr_l2,1009,0.8733815774096604,0.4076666883626213,0.01900081884002218,0.00528610997727154,0.019342469343107155,0.05226218225766102,0.0010203636874562998
MAR,0.1,S1,lr_l2,1010,0.8748288095995191,0.4001720211989606,0.0190404191970673,0.0066794224073614406,0.03557765232583877,0.02707351919280214,0.0005099600250573559
MAR,0.1,S1,lr_l2,1011,0.8711422361629724,0.4002321766219571,0.01896482685852626,0.00490330772211052,0.010930492283173719,0.03542602038275716,0.0008576932366573354
MAR,0.1,S1,lr_l2,1012,0.8726379456507247,0.40532907503603416,0.01903331480226464,0.0062931011010948805,0.013649274418825911,0.0614482557601463,0.0010680616424564983
MAR,0.1,S1,lr_l2,1013,0.8785038043470086,0.39442704768922704,0.01933833511903708,0.0062585979165944395,0.022316432698783945,0.08479843516022459,0.0017803515599112635
MAR,0.1,S1,lr_l2,1014,0.8796748559250542,0.4175224122548594,0.018836552513531758,0.00430313790670242,0.011679126178143137,0.04752656992862225,0.000998180517737802
MAR,0.1,S1,lr_l2,1015,0.8602630762176119,0.38568881003744815,0.01948980516606644,0.005192057381061739,0.012527450976473472,0.0449631165555557,0.0008433561338710889
MAR,0.1,S1,lr_l2,1016,0.8694641503604895,0.39888308647186843,0.01927565381578156,0.00614350900488634,0.02628591658411369,0.051888272358691014,0.0008729177938275393
MAR,0.1,S1,lr_l2,1017,0.8746787554378475,0.3988030094371139,0.019094261533690322,0.00540677452911602,0.02234208944948095,0.06895564289581543,0.0013584881566839997
MAR,0.1,S1,lr_l2,1018,0.8713262174374575,0.4005068562255813,0.019250533882376242,0.0045698381362617,0.023858106134243877,0.031165868120364114,0.000693927720982386
MAR,0.1,S1,lr_l2,1019,0.8730626840555038,0.3979354758144095,0.01925632537692048,0.0049603923441419,0.018285749491861597,0.04344469099128751,0.0010549689358682766
MAR,0.1,S1,lr_l2,1020,0.8682562976907743,0.3914094695202193,0.01923428878372706,0.00571031552282698,0.025740621563912217,0.08276106871382469,0.001786003116612813
MAR,0.1,S1,rf,1001,0.9438042546413881,0.5039690419950917,0.017731530124663643,0.0071485976227489605,0.012094252207194253,0.042368522262925534,0.0007494281763317128
MAR,0.1,S1,rf,1002,0.9375909663109404,0.5041859297237431,0.017777807525028298,0.00699767531119026,0.009784313289224985,0.07539646200559695,0.0010945291571919308
MAR,0.1,S1,rf,1003,0.9436744372071327,0.5231132023830035,0.01744246618788986,0.0071892211795994004,0.014911614298683106,0.04162313176078933,0.0004845343227939613
MAR,0.1,S1,rf,1004,0.9400789762053481,0.4849003422818351,0.01790659930128086,0.00678213527644376,0.014516107848974816,0.08212209289280656,0.0013241347923822306
MAR,0.1,S1,rf,1005,0.9384570201402459,0.4975541465974322,0.01783380122463574,0.00639262906239872,0.0222761494163044,0.04830047713957089,0.0005889332135381787
MAR,0.1,S1,rf,1006,0.9373665893117566,0.5031266706178791,0.0178296714710631,0.00679897142548966,0.01261854097073475,0.025663759153066717,0.00036967840711206776
MAR,0.1,S1,rf,1007,0.9384097209460249,0.5047037059158879,0.01771446955269276,0.00669696258012858,0.006309603835135062,0.03064570606246101,0.0004977955663913971
MAR,0.1,S1,rf,1008,0.9381447236851589,0.5123768500818648,0.017585836497335118,0.00633531765632824,0.008127173068140061,0.06015736834994092,0.0009622525492833901
MAR,0.1,S1,rf,1009,0.9374910946042536,0.5129412422449724,0.017531547819858162,0.00648226079908734,0.011774149282119332,0.06472199897473861,0.0008931163582271663
MAR,0.1,S1,rf,1010,0.9424632033804752,0.527252780114745,0.017274852059463698,0.008570125304335239,0.01910703007041541,0.06751358356017784,0.0011324951342238001
MAR,0.1,S1,rf,1011,0.9357999477188107,0.5103888866711859,0.01749162230686778,0.00730741568610718,0.00807937092275161,0.04204802127766711,0.0008187063265873012
MAR,0.1,S1,rf,1012,0.9420687534923762,0.505741644909353,0.01761978561135726,0.006975133851905039,0.014041712066776322,0.051804423513241424,0.0008734587321374145
MAR,0.1,S1,rf,1013,0.9375532293931281,0.4989420583044663,0.01772015141138872,0.007365432477041101,0.010681341714555165,0.06463154603383686,0.0010611185835341691
MAR,0.1,S1,rf,1014,0.9390904835260401,0.49946408090898775,0.01776982145224858,0.00602852336579838,0.011689276359269469,0.047295401033915795,0.0009562611555621413
MAR,0.1,S1,rf,1015,0.9392275174513787,0.5063732610315762,0.017646518747175842,0.0060746465460472,0.020953209248472715,0.05641282733292997,0.0008319422592040228
MAR,0.1,S1,rf,1016,0.9416101408458184,0.5025688732040188,0.017732951125939138,0.007502032007718,0.013157337909014643,0.07746231135143958,0.0012076295061135963
MAR,0.1,S1,rf,1017,0.9405189657428563,0.5071886146110711,0.01764382075491758,0.00608226822044048,0.008148381490093906,0.06634547330377473,0.0008591747004626105
MAR,0.1,S1,rf,1018,0.941673955974238,0.5158330024950335,0.0178124533870926,0.00781434606046072,0.010694597940451162,0.03932206423232013,0.0007778504462051503
MAR,0.1,S1,rf,1019,0.9401501386078138,0.49627240960419006,0.01806473168295546,0.00673570377945166,0.0067570219262717765,0.06189673180247084,0.0012576435041233632
MAR,0.1,S1,rf,1020,0.9426343818266691,0.5025087211761925,0.01767393542824674,0.00652443970231154,0.011675011850546233,0.08282732968825199,0.0012749143159901978
MAR,0.1,S1,svm_linear_cal,1001,0.8599386257146528,0.39107195842777964,0.0195006141328431,0.00634640726807726,0.031231309215013547,0.06651662903684241,0.0012885496792835692
MAR,0.1,S1,svm_linear_cal,1002,0.8525615108285987,0.4004466338899628,0.01941756483540452,0.00597115739979096,0.03844474800898602,0.07507971793008102,0.0007992851875452812
MAR,0.1,S1,svm_linear_cal,1003,0.8640235659887814,0.3998855879283328,0.0193167591441904,0.0049908137796994805,0.02930558072564087,0.0605485149648654,0.0012418081899597932
MAR,0.1,S1,svm_linear_cal,1004,0.8643480671708529,0.4021503663082483,0.01935630694087064,0.0066995104178049604,0.039344787889413375,0.08666768034672807,0.0015151939327372205
MAR,0.1,S1,svm_linear_cal,1005,0.8606668809701781,0.41526996153534146,0.01927357242290694,0.00797939333207386,0.039518988559051435,0.06717858292030882,0.0013061798408530183
MAR,0.1,S1,svm_linear_cal,1006,0.8668004763055365,0.4099581353689895,0.01916008017709242,0.007085628173305859,0.02210138434986101,0.018586109080306036,0.0005094054944608519
MAR,0.1,S1,svm_linear_cal,1007,0.8643194251773441,0.394850800808569,0.0194236971098808,0.00587105547165398,0.030539754210517023,0.031121949818603358,0.0010280746973464151
MAR,0.1,S1,svm_linear_cal,1008,0.8553031686415616,0.3819461494871502,0.019816807984541978,0.00587326236362996,0.027264530174462495,0.054871256537972084,0.0012863627057247563
MAR,0.1,S1,svm_linear_cal,1009,0.8585680155796723,0.40774836289613886,0.01920156488530314,0.00619868535169796,0.021598006041244035,0.04851491789410296,0.0007111360921299776
MAR,0.1,S1,svm_linear_cal,1010,0.8627781989281097,0.40721376458055375,0.0192042220601121,0.007494049840988701,0.0426144387393739,0.02900319158237481,0.00034548934598754416
MAR,0.1,S1,svm_linear_cal,1011,0.8583036435490465,0.40845892846480425,0.019007205080469557,0.00656887715633928,0.01684542482524054,0.03326287802891549,0.0008163035698503802
MAR,0.1,S1,svm_linear_cal,1012,0.8639838349099674,0.4095232440798312,0.01926279029012762,0.00667662795194012,0.017585208586841046,0.05785368517528081,0.0007726980737337993
MAR,0.1,S1,svm_linear_cal,1013,0.8651959928577989,0.39531267070427234,0.01955836572749316,0.0076779956533336,0.02635759023924647,0.08740347086458375,0.0015383031069876804
MAR,0.1,S1,svm_linear_cal,1014,0.8674494526159305,0.42028226161914706,0.0190739784696781,0.00625727298395542,0.014392154201435066,0.06016239513862749,0.0011866287174347374
MAR,0.1,S1,svm_linear_cal,1015,0.8463827813572389,0.38905875423383945,0.01983214421162626,0.00661852391526014,0.01979506870521038,0.03905179844613179,0.0009540622833434812
MAR,0.1,S1,svm_linear_cal,1016,0.8579914085093355,0.4034068690708845,0.0194374151163637,0.00618231711162498,0.02469761156255096,0.043176687406829485,0.000784425163066987
MAR,0.1,S1,svm_linear_cal,1017,0.8654670872153108,0.4119696786386383,0.0191445219097679,0.0070171694966323596,0.026134530688791853,0.060583158680186114,0.0010886211456833973
MAR,0.1,S1,svm_linear_cal,1018,0.8602939742133374,0.41028863603714455,0.01924078033419464,0.0062859505083414004,0.022244010469521236,0.03271319664771501,0.0009657889827003197
MAR,0.1,S1,svm_linear_cal,1019,0.8630602109335193,0.40631281822253695,0.01933809166672766,0.00622199772527542,0.025148118250095598,0.03957734571880787,0.001141720403771201
MAR,0.1,S1,svm_linear_cal,1020,0.858353428663585,0.3973917526543783,0.019358074569735338,0.00606387082942488,0.030913522202333007,0.07806181710921203,0.0016066111550024935
MAR,0.1,S1,xgb,1001,0.9499476079627254,0.5037088624374662,0.01724199764430518,0.007259529527562761,0.006030660033381082,0.042869747630733306,0.0007756201005763416
MAR,0.1,S1,xgb,1002,0.9466753895770943,0.49591563550820583,0.01762594915926454,0.007235016529242739,0.007880234928373829,0.08710306586680118,0.00180995494770951
MAR,0.1,S1,xgb,1003,0.9446531494280646,0.5137112351943236,0.01707134209573264,0.0059934020708455795,0.008609374605483762,0.03850261195126857,0.0009373423098542556
MAR,0.1,S1,xgb,1004,0.9439355857200209,0.4883439921986142,0.017650945484638157,0.00813847362943578,0.017179006603017473,0.05933877138456865,0.0011882134365235487
MAR,0.1,S1,xgb,1005,0.9496754796931473,0.5020054819573415,0.0173474512994289,0.00677248663333162,0.010517746154694503,0.039907878483401715,0.0007954716556760565
MAR,0.1,S1,xgb,1006,0.9415970937662287,0.5269011629260041,0.01699990183115002,0.00598883565870292,0.013978427517366346,0.04645241593133609,0.0009653366686941604
MAR,0.1,S1,xgb,1007,0.9468763243261826,0.5052509969873049,0.01736820265650744,0.00624711662030114,0.006444571793483391,0.009106376405083355,0.00026989319207734296
MAR,0.1,S1,xgb,1008,0.944541372560564,0.49265924494071056,0.01756993718445298,0.00760382633822506,0.011827242859240052,0.04964645398792119,0.0011536796749637669
MAR,0.1,S1,xgb,1009,0.9445689627352483,0.5146646033306441,0.017118370905518498,0.00737120915534472,0.012404379724447865,0.06198710823586481,0.0012278414021011299
MAR,0.1,S1,xgb,1010,0.9473934815539831,0.5288956723408014,0.01682219766080376,0.006770994815918819,0.02470487125380903,0.07366962443186506,0.0015505905590533669
MAR,0.1,S1,xgb,1011,0.949097392750657,0.5128481528028044,0.01714810281991954,0.00742730782987448,0.006712972879415077,0.026801781517645718,0.000555424761527173
MAR,0.1,S1,xgb,1012,0.9508424891068529,0.5285359361748789,0.01695771813392638,0.00818050836928468,0.010730132551118836,0.04400418809238428,0.0008016736745088954
MAR,0.1,S1,xgb,1013,0.9476878332090607,0.5194588991646091,0.017001051455736122,0.007536630594344481,0.005878884085074166,0.04582829383109391,0.0009543110920374846
MAR,0.1,S1,xgb,1014,0.9441838635069694,0.5141340220194441,0.016903853416442818,0.00557474040369438,0.014852336360934996,0.06287061098520065,0.0012842286233721574
MAR,0.1,S1,xgb,1015,0.9430664943123919,0.5056082416836165,0.017403113469481417,0.00732297649033536,0.011857793039801775,0.05840863679171554,0.0011734510916896765
MAR,0.1,S1,xgb,1016,0.9472510122639776,0.5090043907309271,0.01717689465731376,0.00790208795661416,0.007147267855569958,0.05280873546610908,0.0011931191240011124
MAR,0.1,S1,xgb,1017,0.9458692686832368,0.5111207882577504,0.0173104671761393,0.009695393661571761,0.005646179357460466,0.0584106364215547,0.0010645486003412513
MAR,0.1,S1,xgb,1018,0.9485074639845565,0.5009130386078418,0.017473832517862258,0.007117045115287201,0.008189997371905025,0.02009887244680581,0.0005558003160851147
MAR,0.1,S1,xgb,1019,0.953153048247479,0.5220725549236941,0.01687049902975556,0.00719671600160844,0.007427157284928947,0.055070371881275,0.001143318412074381
MAR,0.1,S1,xgb,1020,0.9464219389263476,0.47569441111853283,0.01778220087289806,0.00666770518975926,0.0023414459824620455,0.03223117951946861,0.0009458204288210842
MAR,0.1,S2,extratrees,1001,0.9414884455841955,0.5069943823663732,0.01783504354921852,0.009622241492736161,0.0048940323476034395,0.06197103241030975,0.0013695319212491995
MAR,0.1,S2,extratrees,1002,0.9420442708115043,0.5049334124725453,0.01801860118549374,0.00811147744417008,0.009119742088110002,0.07805838369753876,0.0012192122889444247
MAR,0.1,S2,extratrees,1003,0.9413980992917587,0.49247302535791276,0.01812805979847648,0.00957361780292988,0.006814484667014929,0.08271368494517413,0.001442466691301631
MAR,0.1,S2,extratrees,1004,0.9401577808848213,0.48898790326123825,0.01822460827154488,0.00896553630389722,0.009032517903709004,0.09791532738885128,0.0012579600923695456
MAR,0.1,S2,extratrees,1005,0.9352237508388758,0.48692794771742404,0.018029382840569503,0.00783315844480476,0.008442708802889637,0.08204028265854524,0.0011608711217589514
MAR,0.1,S2,extratrees,1006,0.9420373526079031,0.5010267960249715,0.0181665350006107,0.00981421096561612,0.0046735658879991995,0.07312158530973929,0.0014080168538388239
MAR,0.1,S2,extratrees,1007,0.9396996303414102,0.5027717546070585,0.01808301682358422,0.00951085029019256,0.0054784519813831315,0.08386526085831443,0.0013500766886824622
MAR,0.1,S2,extratrees,1008,0.9399572611017077,0.4959875428636611,0.01814766130106274,0.00964075620735714,0.0036174714683714637,0.10015475119118938,0.0012305239227228457
MAR,0.1,S2,extratrees,1009,0.9387456598048411,0.49232339518700063,0.018242105047646482,0.009210572686016879,0.004053941803398616,0.09283244446784686,0.0013965206457995734
MAR,0.1,S2,extratrees,1010,0.9395266649240831,0.49727537144165473,0.01807684417712558,0.0097489833099163,0.012761912538004377,0.09846518674455501,0.0009577303087855698
MAR,0.1,S2,extratrees,1011,0.9445031561173195,0.5006260301964821,0.01788091640608468,0.009009329685298101,0.0029015454765707535,0.08101155653151357,0.0011795856966325198
MAR,0.1,S2,extratrees,1012,0.9358295468896127,0.4623932839827525,0.01874575042456126,0.00969117002626738,0.0042530780949335744,0.10933254359477751,0.0010358881642155867
MAR,0.1,S2,extratrees,1013,0.9423205012255451,0.4758162412317374,0.01808469104504336,0.00926244738216828,0.004865662306092011,0.0972559187483104,0.0011399232173646783
MAR,0.1,S2,extratrees,1014,0.940031116162691,0.48536778712086026,0.01826850224075314,0.009362007434415981,0.005990407382244737,0.08205006444014551,0.0016085409190936515
MAR,0.1,S2,extratrees,1015,0.9438281925278142,0.48481343052162024,0.01812882596178256,0.0084763081899095,0.006973669916039097,0.09951937354299997,0.0008486409314359041
MAR,0.1,S2,extratrees,1016,0.9407693146206754,0.4973659930794003,0.0180929559060272,0.0107056595416543,0.010515386136846647,0.09947068996440564,0.0010783632141751313
MAR,0.1,S2,extratrees,1017,0.93611411586079,0.4929805134935223,0.0179979488598265,0.00789578198451496,0.010360387081888047,0.07853528863546969,0.0010964237229504894
MAR,0.1,S2,extratrees,1018,0.9389812114153926,0.4816933636260453,0.01808938985603408,0.0086908610364873,0.003829269489330402,0.09178153747417025,0.0010339661137152441
MAR,0.1,S2,extratrees,1019,0.9411762194181315,0.48570966860881254,0.01818189387314342,0.00873400716590288,0.005370139116357062,0.08682700059416654,0.0013511455416361816
MAR,0.1,S2,extratrees,1020,0.9364622057713262,0.4674515520615756,0.01847142330133632,0.0089070911286698,0.010586595281985469,0.10753091099871274,0.0011614406574296918
MAR,0.1,S2,lr_l2,1001,0.8724322983004402,0.37772604338371946,0.019584399987365102,0.0048763197783520795,0.02430380050805994,0.05376030089560759,0.0017429565898168808
MAR,0.1,S2,lr_l2,1002,0.8664221355106043,0.36639532728297824,0.019773449474047338,0.00595047108999616,0.03074219386101127,0.10433905300688084,0.0013100002034853175
MAR,0.1,S2,lr_l2,1003,0.8822341680388,0.38624801600134057,0.01968865605584868,0.00627549116334448,0.029431806282006805,0.06521179313811934,0.0016526274293524941
MAR,0.1,S2,lr_l2,1004,0.8708430999163923,0.3705995211936499,0.02004167373754118,0.006780257585393119,0.03795060698455906,0.10837191559378025,0.0019964591953937636
MAR,0.1,S2,lr_l2,1005,0.8752216938586905,0.3711470612525348,0.019750119972704698,0.0056600642475210005,0.0302054943034262,0.0846363397530784,0.0011931238709645229
MAR,0.1,S2,lr_l2,1006,0.8745561434551211,0.3728649436490563,0.01975345178379988,0.006696483373419359,0.036713281942452436,0.08338217822083299,0.0011558964466981028
MAR,0.1,S2,lr_l2,1007,0.865124966777592,0.38219441612457056,0.01963403105165914,0.00566742027986044,0.028898227642413735,0.08685323404514197,0.001655235557942121
MAR,0.1,S2,lr_l2,1008,0.8699695555315389,0.3539982677496318,0.019912618363163482,0.0068103785136884604,0.036050050299780825,0.09771377553267072,0.0015486370080966152
MAR,0.1,S2,lr_l2,1009,0.8598081037224178,0.3857771601364269,0.01954187160034394,0.00546278841405914,0.02936215327954913,0.0678157449547391,0.0016252386954531183
MAR,0.1,S2,lr_l2,1010,0.874133807690734,0.36718706599630363,0.020018782836138498,0.00646184327292328,0.033720070440847745,0.10108616225545151,0.0016622640863074043
MAR,0.1,S2,lr_l2,1011,0.888649047589235,0.3878569237203773,0.019292951078113678,0.00614935487898126,0.02040734064310654,0.08324224036782242,0.0014540458248940937
MAR,0.1,S2,lr_l2,1012,0.8702536233992074,0.365861682081417,0.01970424457685854,0.00489085277449244,0.03896708062120139,0.09715402089222844,0.001183818943327943
MAR,0.1,S2,lr_l2,1013,0.8710257613608645,0.3630424893121328,0.02013229475514372,0.006361639845832459,0.0296468924936228,0.09153263713815678,0.0014168890882671988
MAR,0.1,S2,lr_l2,1014,0.8737282587428199,0.3737518707461686,0.01974515239983046,0.00651281871144848,0.03827022157655604,0.094854081651821,0.0016562596664355367
MAR,0.1,S2,lr_l2,1015,0.8719317531934013,0.3733084683836507,0.0195932779276179,0.00698245118087176,0.029907097386828767,0.0736809392569576,0.0009887168020927593
MAR,0.1,S2,lr_l2,1016,0.8708201386365593,0.3753872212214912,0.0198095692288636,0.005342413387749019,0.03793465921461953,0.07408649743727425,0.0019888664457881153
MAR,0.1,S2,lr_l2,1017,0.8772080147110988,0.38248406486910336,0.01949024893867232,0.0060243163215126195,0.036051921475510645,0.09630074491720483,0.0009792216234194241
MAR,0.1,S2,lr_l2,1018,0.8647539321650631,0.38869625066641367,0.01929392577657214,0.0069882462520696,0.03333178533835938,0.11031284589021664,0.001355675627960777
MAR,0.1,S2,lr_l2,1019,0.872556174016576,0.39694353732536775,0.01911101926894678,0.00614966972130098,0.03407926892080068,0.06887903738838301,0.0013786133668195059
MAR,0.1,S2,lr_l2,1020,0.8784736568142041,0.36319251840368555,0.02011304208166566,0.00673523147033292,0.03455683244878541,0.09119391987343381,0.0014673354012025084
MAR,0.1,S2,rf,1001,0.941209910205791,0.4995315923530569,0.017670043274122478,0.007427527191859839,0.006815318128644577,0.06316885168883075,0.0012717804102355275
MAR,0.1,S2,rf,1002,0.941135117530675,0.49928029878105845,0.01778391322172892,0.00654578726246702,0.005015026518909193,0.06519168372992376,0.0012939907896929955
MAR,0.1,S2,rf,1003,0.9407647517576464,0.4969779425852899,0.0177023116149241,0.00744952131418562,0.004822904739863627,0.0787554971347569,0.0012508523501290586
